attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
9,239,4.78,settle,0.02366,0.02037,0.01203,0.02127,0.012,-17.78,71.8,0.3183,0.0403,-0.518,1.73,0.0,0.0,0,0.0,-0.0
10,239,4.78,settle,0.02128,0.0207,0.00498,0.01442,0.012,-16.17,73.83,0.3125,0.0252,0.317,1.73,0.0,0.0,0,0.0,-0.0
11,239,4.78,settle,0.01674,0.01071,0.01286,0.01357,0.012,-17.75,72.23,0.3176,0.0452,-0.552,1.73,0.0,0.0,0,0.0,-0.0
12,239,4.78,settle,0.02261,0.02261,-0.00037,0.01794,0.012,-14.44,75.03,0.3083,0.0254,-0.103,1.73,0.0,0.0,0,0.0,-0.0
13,239,4.78,settle,0.00815,0.00643,0.00501,0.01797,0.012,-18.8,69.42,0.3161,0.0479,-0.781,1.73,0.0,0.0,0,0.0,-0.0
14,239,4.78,settle,0.01312,0.01091,0.00729,0.02137,0.012,-18.67,70.15,0.3197,0.0464,-0.624,1.73,0.0,0.0,0,0.0,-0.0
15,239,4.78,settle,0.01577,0.01274,0.00929,0.02152,0.012,-18.45,70.63,0.3168,0.0596,0.779,1.73,0.0,0.0,0,0.0,-0.0
0,240,4.8,settle,0.00893,0.0059,0.00671,0.01384,0.012,-18.78,70.07,0.3176,0.0319,-1.034,1.73,0.0,0.0,0,0.0,-0.0
1,240,4.8,settle,0.01254,0.01126,0.00554,0.01943,0.012,-20.02,69.53,0.3191,0.0364,-0.901,1.73,0.0,0.0,0,0.0,-0.0
2,240,4.8,settle,0.00616,0.00344,0.0051,0.0103,0.012,-18.5,71.49,0.3178,0.0345,-1.281,1.73,0.0,0.0,0,0.0,-0.0
3,240,4.8,settle,0.00534,0.00245,-0.00474,0.01488,0.012,-16.94,72.48,0.3068,0.0245,-0.904,1.729,0.0,0.0,0,0.0,-0.0
4,240,4.8,settle,0.017,0.00501,0.01625,0.02092,0.012,-16.74,72.9,0.3155,0.0614,0.383,1.73,0.0,0.0,0,0.0,-0.0
5,240,4.8,settle,0.00605,0.00597,0.00097,0.00977,0.012,-14.84,73.98,0.3065,0.0469,0.65,1.73,0.0,0.0,0,0.0,-0.0
6,240,4.8,settle,0.02983,0.01649,0.02486,0.02569,0.012,-14.16,75.84,0.311,0.0669,0.682,1.73,0.0,0.0,0,0.0,-0.0
7,240,4.8,settle,0.03168,0.03078,0.00749,0.02872,0.012,-17.31,72.47,0.3185,0.0331,-0.762,1.73,0.0,0.0,0,0.0,-0.0
8,240,4.8,settle,0.01317,0.01041,0.00807,0.0092,0.012,-16.46,73.5,0.3152,0.0358,-0.939,1.73,0.0,0.0,0,0.0,-0.0
9,240,4.8,settle,0.02351,0.02055,0.0114,0.02184,0.012,-17.95,71.6,0.3184,0.0407,-0.512,1.73,0.0,0.0,0,0.0,-0.0
10,240,4.8,settle,0.01858,0.01803,0.00447,0.00987,0.012,-16.41,73.59,0.3127,0.025,0.291,1.73,0.0,0.0,0,0.0,-0.0
11,240,4.8,settle,0.01348,0.00796,0.01088,0.00952,0.012,-17.95,72.05,0.3175,0.0453,-0.594,1.73,0.0,0.0,0,0.0,-0.0
12,240,4.8,settle,0.02566,0.02565,-0.00045,0.02159,0.012,-14.46,74.96,0.3086,0.0253,-0.05,1.73,0.0,0.0,0,0.0,-0.0
13,240,4.8,settle,0.00799,0.00679,0.00421,0.01828,0.012,-18.84,69.41,0.3159,0.0479,-0.783,1.73,0.0,0.0,0,0.0,-0.0
14,240,4.8,settle,0.01063,0.0075,0.00754,0.01872,0.012,-17.9,70.8,0.3194,0.0466,-0.601,1.73,0.0,0.0,0,0.0,-0.0
15,240,4.8,settle,0.01232,0.01005,0.00714,0.01952,0.012,-18.88,70.39,0.3166,0.0598,0.771,1.73,0.0,0.0,0,0.0,-0.0
0,241,4.82,settle,0.009,0.00689,0.00579,0.01473,0.012,-18.91,69.96,0.3176,0.0319,-1.032,1.73,0.0,0.0,0,0.0,-0.0
1,241,4.82,settle,0.0131,0.01241,0.0042,0.02039,0.012,-20.1,69.49,0.3189,0.0365,-0.906,1.73,0.0,0.0,0,0.0,-0.0
2,241,4.82,settle,0.00689,0.00615,0.0031,0.01375,0.012,-19.07,70.93,0.3179,0.0346,-1.302,1.73,0.0,0.0,0,0.0,-0.0
3,241,4.82,settle,0.00631,0.00408,-0.00481,0.01617,0.012,-17.13,72.27,0.3068,0.0244,-0.883,1.73,0.0,0.0,0,0.0,-0.0
4,241,4.82,settle,0.01638,0.00562,0.01539,0.02117,0.012,-17.1,72.55,0.3155,0.0616,0.38,1.73,0.0,0.0,0,0.0,-0.0
5,241,4.82,settle,0.00803,0.00802,0.00017,0.01497,0.012,-15.24,73.56,0.3065,0.0467,0.627,1.73,0.0,0.0,0,0.0,-0.0
6,241,4.82,settle,0.02986,0.017,0.02455,0.02569,0.012,-14.13,75.87,0.311,0.0673,0.687,1.73,0.0,0.0,0,0.0,-0.0
7,241,4.82,settle,0.03182,0.03103,0.00706,0.02908,0.012,-17.38,72.37,0.3186,0.0332,-0.763,1.73,0.0,0.0,0,0.0,-0.0
8,241,4.82,settle,0.01609,0.01287,0.00965,0.01187,0.012,-16.27,73.69,0.3152,0.0356,-0.933,1.73,0.0,0.0,0,0.0,-0.0
9,241,4.82,settle,0.02398,0.02127,0.01107,0.0227,0.012,-18.02,71.52,0.3185,0.0411,-0.504,1.73,0.0,0.0,0,0.0,-0.0
10,241,4.82,settle,0.01863,0.01794,0.00501,0.00788,0.012,-16.21,73.79,0.3129,0.0249,0.269,1.73,0.0,0.0,0,0.0,-0.0
11,241,4.82,settle,0.01307,0.00874,0.00973,0.00791,0.012,-17.81,72.19,0.3174,0.0455,-0.596,1.73,0.0,0.0,0,0.0,-0.0
12,241,4.82,settle,0.02906,0.02906,1e-05,0.0246,0.012,-14.38,75.05,0.3088,0.0251,0.0,1.73,0.0,0.0,0,0.0,-0.0
13,241,4.82,settle,0.00823,0.00749,0.00339,0.01859,0.012,-18.88,69.43,0.3157,0.0478,-0.794,1.73,0.0,0.0,0,0.0,-0.0
14,241,4.82,settle,0.01045,0.00825,0.00641,0.01892,0.012,-18.07,70.74,0.319,0.0466,-0.61,1.73,0.0,0.0,0,0.0,-0.0
15,241,4.82,settle,0.00771,0.00562,0.00528,0.01724,0.012,-19.08,70.33,0.3163,0.0599,0.713,1.73,0.0,0.0,0,0.0,-0.0
0,242,4.84,settle,0.01003,0.00847,0.00538,0.01609,0.012,-19.03,69.86,0.3176,0.0319,-1.036,1.73,0.0,0.0,0,0.0,-0.0
1,242,4.84,settle,0.01444,0.01399,0.00358,0.02141,0.012,-20.1,69.51,0.3187,0.0367,-0.918,1.73,0.0,0.0,0,0.0,-0.0
2,242,4.84,settle,0.00763,0.00712,0.00274,0.01375,0.012,-18.7,71.28,0.3178,0.0347,-1.318,1.73,0.0,0.0,0,0.0,-0.0
3,242,4.84,settle,0.00682,0.00479,-0.00486,0.01612,0.012,-17.08,72.31,0.3069,0.0244,-0.865,1.729,0.0,0.0,0,0.0,-0.0
4,242,4.84,settle,0.0158,0.00697,0.01418,0.02168,0.012,-17.51,72.16,0.3154,0.0616,0.382,1.73,0.0,0.0,0,0.0,-0.0
5,242,4.84,settle,0.01123,0.01122,-0.00036,0.01718,0.012,-15.18,73.53,0.3065,0.0464,0.611,1.73,0.0,0.0,0,0.0,-0.0
6,242,4.84,settle,0.03005,0.0174,0.02449,0.02588,0.012,-14.09,75.91,0.311,0.0676,0.689,1.73,0.0,0.0,0,0.0,-0.0
7,242,4.84,settle,0.03082,0.03011,0.00659,0.02828,0.012,-17.49,72.25,0.3188,0.0333,-0.774,1.73,0.0,0.0,0,0.0,-0.0
8,242,4.84,settle,0.01659,0.01347,0.00969,0.01206,0.012,-16.21,73.76,0.3153,0.0354,-0.952,1.73,0.0,0.0,0,0.0,-0.0
9,242,4.84,settle,0.02377,0.0212,0.01075,0.02256,0.012,-18.01,71.52,0.3186,0.0414,-0.505,1.73,0.0,0.0,0,0.0,-0.0
10,242,4.84,settle,0.01993,0.01893,0.00625,0.01218,0.012,-16.35,73.63,0.3132,0.0248,0.299,1.73,0.0,0.0,0,0.0,-0.0
11,242,4.84,settle,0.01384,0.01039,0.00914,0.00786,0.012,-17.64,72.36,0.3172,0.0455,-0.584,1.73,0.0,0.0,0,0.0,-0.0
12,242,4.84,settle,0.02351,0.02351,0.00049,0.0178,0.012,-14.78,74.81,0.3091,0.0249,-0.029,1.73,0.0,0.0,0,0.0,-0.0
13,242,4.84,settle,0.00825,0.00781,0.00265,0.01877,0.012,-18.87,69.46,0.3155,0.0476,-0.795,1.73,0.0,0.0,0,0.0,-0.0
14,242,4.84,settle,0.01001,0.00857,0.00518,0.01939,0.012,-18.24,70.61,0.3187,0.0467,-0.609,1.73,0.0,0.0,0,0.0,-0.0
15,242,4.84,settle,0.00561,0.00382,0.00412,0.01504,0.012,-18.42,70.86,0.3161,0.0599,0.715,1.73,0.0,0.0,0,0.0,-0.0
0,243,4.86,settle,0.01379,0.0123,0.00624,0.01811,0.012,-18.8,70.07,0.3176,0.0319,-1.074,1.73,0.0,0.0,0,0.0,-0.0
1,243,4.86,settle,0.01793,0.01759,0.0035,0.02345,0.012,-19.85,69.76,0.3184,0.0368,-0.963,1.73,0.0,0.0,0,0.0,-0.0
2,243,4.86,settle,0.00785,0.00734,0.00278,0.0126,0.012,-18.29,71.69,0.3178,0.0348,-1.321,1.73,0.0,0.0,0,0.0,-0.0
3,243,4.86,settle,0.00608,0.00287,-0.00536,0.01514,0.012,-16.95,72.45,0.3069,0.0243,-0.864,1.729,0.0,0.0,0,0.0,-0.0
4,243,4.86,settle,0.0151,0.00837,0.01257,0.02213,0.012,-17.95,71.75,0.3153,0.0616,0.373,1.73,0.0,0.0,0,0.0,-0.0
5,243,4.86,settle,0.00947,0.00944,-0.00078,0.01666,0.012,-15.33,73.38,0.3066,0.0462,0.57,1.73,0.0,0.0,0,0.0,-0.0
6,243,4.86,settle,0.03022,0.01756,0.02459,0.02617,0.012,-14.09,75.91,0.311,0.068,0.69,1.73,0.0,0.0,0,0.0,-0.0
7,243,4.86,settle,0.03079,0.03012,0.00638,0.02859,0.012,-17.62,72.11,0.3189,0.0335,-0.775,1.73,0.0,0.0,0,0.0,-0.0
8,243,4.86,settle,0.01871,0.01581,0.01,0.01428,0.012,-16.14,73.84,0.3155,0.0352,-0.945,1.73,0.0,0.0,0,0.0,-0.0
9,243,4.86,settle,0.0233,0.02079,0.01051,0.02212,0.012,-18.0,71.52,0.3187,0.0418,-0.509,1.73,0.0,0.0,0,0.0,-0.0
10,243,4.86,settle,0.0211,0.0199,0.00702,0.01432,0.012,-16.51,73.48,0.3135,0.0246,0.296,1.73,0.0,0.0,0,0.0,-0.0
11,243,4.86,settle,0.01493,0.0121,0.00875,0.0083,0.012,-17.46,72.54,0.317,0.0456,-0.584,1.73,0.0,0.0,0,0.0,-0.0
12,243,4.86,settle,0.02165,0.02161,0.0013,0.01609,0.012,-14.96,74.61,0.3095,0.0248,-0.032,1.73,0.0,0.0,0,0.0,-0.0
13,243,4.86,settle,0.00851,0.00827,0.00203,0.01914,0.012,-18.89,69.46,0.3153,0.0475,-0.794,1.73,0.0,0.0,0,0.0,-0.0
14,243,4.86,settle,0.01065,0.00991,0.0039,0.02087,0.012,-18.6,70.31,0.3184,0.0467,-0.609,1.73,0.0,0.0,0,0.0,-0.0
15,243,4.86,settle,0.0049,0.0027,0.00409,0.01407,0.012,-18.08,71.17,0.3158,0.06,0.689,1.73,0.0,0.0,0,0.0,-0.0
0,244,4.88,settle,0.01055,0.00813,0.00672,0.01444,0.012,-18.01,70.61,0.3176,0.032,-1.049,1.73,0.0,0.0,0,0.0,-0.0
1,244,4.88,settle,0.0135,0.01254,0.00498,0.01823,0.012,-18.92,70.57,0.3182,0.0369,-0.944,1.73,0.0,0.0,0,0.0,-0.0
2,244,4.88,settle,0.00689,0.00631,0.00277,0.01159,0.012,-18.2,71.77,0.3177,0.0349,-1.307,1.73,0.0,0.0,0,0.0,-0.0
3,244,4.88,settle,0.00661,0.00391,-0.00534,0.01598,0.012,-17.1,72.29,0.3069,0.0243,-0.845,1.729,0.0,0.0,0,0.0,-0.0
4,244,4.88,settle,0.01489,0.01012,0.01092,0.02309,0.012,-18.3,71.41,0.3151,0.0614,0.357,1.73,0.0,0.0,0,0.0,-0.0
5,244,4.88,settle,0.01072,0.01064,-0.00131,0.01903,0.012,-15.68,72.95,0.3068,0.0459,0.567,1.73,0.0,0.0,0,0.0,-0.0
6,244,4.88,settle,0.03054,0.01788,0.02476,0.02657,0.012,-14.08,75.92,0.311,0.0683,0.691,1.73,0.0,0.0,0,0.0,-0.0
7,244,4.88,settle,0.03136,0.03074,0.00619,0.02946,0.012,-17.72,71.99,0.3191,0.0336,-0.771,1.73,0.0,0.0,0,0.0,-0.0
8,244,4.88,settle,0.02153,0.01855,0.01093,0.01714,0.012,-16.18,73.81,0.3157,0.035,-0.934,1.73,0.0,0.0,0,0.0,-0.0
9,244,4.88,settle,0.02344,0.02093,0.01055,0.02238,0.012,-17.97,71.53,0.3187,0.0422,-0.511,1.73,0.0,0.0,0,0.0,-0.0
10,244,4.88,settle,0.01751,0.01648,0.00591,0.01023,0.012,-17.01,72.99,0.3138,0.0244,0.266,1.73,0.0,0.0,0,0.0,-0.0
11,244,4.88,settle,0.01525,0.01248,0.00877,0.0079,0.012,-17.25,72.75,0.3168,0.0456,-0.615,1.73,0.0,0.0,0,0.0,-0.0
12,244,4.88,settle,0.0251,0.02501,0.00218,0.01997,0.012,-14.8,74.69,0.3099,0.0247,0.005,1.73,0.0,0.0,0,0.0,-0.0
13,244,4.88,settle,0.00857,0.00845,0.00137,0.01933,0.012,-18.88,69.49,0.3151,0.0473,-0.791,1.73,0.0,0.0,0,0.0,-0.0
14,244,4.88,settle,0.01199,0.01165,0.00285,0.02249,0.012,-18.86,70.1,0.3181,0.0467,-0.622,1.73,0.0,0.0,0,0.0,-0.0
15,244,4.88,settle,0.00671,0.00474,0.00475,0.01516,0.012,-17.95,71.26,0.3156,0.06,0.682,1.73,0.0,0.0,0,0.0,-0.0
0,245,4.9,settle,0.00765,0.0055,0.00533,0.01396,0.012,-18.11,70.48,0.3176,0.032,-1.026,1.73,0.0,0.0,0,0.0,-0.0
1,245,4.9,settle,0.01151,0.01021,0.00532,0.01539,0.012,-18.53,70.97,0.3179,0.037,-0.936,1.73,0.0,0.0,0,0.0,-0.0
2,245,4.9,settle,0.00749,0.00723,0.00197,0.01263,0.012,-18.28,71.7,0.3177,0.0349,-1.313,1.73,0.0,0.0,0,0.0,-0.0
3,245,4.9,settle,0.00749,0.00512,-0.00547,0.01688,0.012,-17.21,72.16,0.307,0.0242,-0.825,1.729,0.0,0.0,0,0.0,-0.0
4,245,4.9,settle,0.01441,0.01066,0.00969,0.02334,0.012,-18.35,71.33,0.3149,0.0613,0.359,1.73,0.0,0.0,0,0.0,-0.0
5,245,4.9,settle,0.00956,0.00955,-0.00055,0.01809,0.012,-15.68,72.92,0.307,0.0457,0.554,1.73,0.0,0.0,0,0.0,-0.0
6,245,4.9,settle,0.0304,0.01775,0.02469,0.0264,0.012,-14.05,75.94,0.311,0.0686,0.686,1.73,0.0,0.0,0,0.0,-0.0
7,245,4.9,settle,0.03058,0.03004,0.00573,0.02887,0.012,-17.81,71.89,0.3193,0.0338,-0.78,1.73,0.0,0.0,0,0.0,-0.0
8,245,4.9,settle,0.02077,0.01771,0.01085,0.0164,0.012,-16.42,73.56,0.3159,0.0348,-0.951,1.73,0.0,0.0,0,0.0,-0.0
9,245,4.9,settle,0.02365,0.0212,0.01049,0.02267,0.012,-17.96,71.53,0.3188,0.0425,-0.513,1.73,0.0,0.0,0,0.0,-0.0
10,245,4.9,settle,0.01635,0.01531,0.00572,0.00688,0.012,-16.92,73.07,0.314,0.0243,0.237,1.73,0.0,0.0,0,0.0,-0.0
11,245,4.9,settle,0.01811,0.01474,0.01053,0.01122,0.012,-16.74,73.26,0.3166,0.0457,-0.636,1.73,0.0,0.0,0,0.0,-0.0
12,245,4.9,settle,0.02751,0.02745,0.00181,0.0221,0.012,-14.7,74.77,0.3102,0.0246,0.031,1.73,0.0,0.0,0,0.0,-0.0
13,245,4.9,settle,0.0094,0.00934,0.00106,0.01964,0.012,-18.84,69.56,0.3148,0.0471,-0.799,1.73,0.0,0.0,0,0.0,-0.0
14,245,4.9,settle,0.0119,0.01169,0.00225,0.02274,0.012,-18.85,70.09,0.3177,0.0466,-0.62,1.73,0.0,0.0,0,0.0,-0.0
15,245,4.9,settle,0.00714,0.00547,0.00459,0.01506,0.012,-17.85,71.4,0.3154,0.0599,0.665,1.73,0.0,0.0,0,0.0,-0.0
0,246,4.92,settle,0.0087,0.00694,0.00524,0.01329,0.012,-17.95,70.71,0.3175,0.032,-1.042,1.73,0.0,0.0,0,0.0,-0.0
1,246,4.92,settle,0.01262,0.01178,0.00452,0.01642,0.012,-18.56,71.0,0.3176,0.0371,-0.963,1.73,0.0,0.0,0,0.0,-0.0
2,246,4.92,settle,0.00899,0.00884,0.00167,0.01386,0.012,-18.31,71.67,0.3176,0.035,-1.322,1.73,0.0,0.0,0,0.0,-0.0
3,246,4.92,settle,0.00678,0.00404,-0.00545,0.01547,0.012,-17.0,72.38,0.307,0.0242,-0.817,1.729,0.0,0.0,0,0.0,-0.0
4,246,4.92,settle,0.01407,0.01122,0.00848,0.02368,0.012,-18.41,71.26,0.3147,0.0611,0.351,1.73,0.0,0.0,0,0.0,-0.0
5,246,4.92,settle,0.00754,0.00752,-0.00062,0.01678,0.012,-15.77,72.85,0.3072,0.0455,0.544,1.73,0.0,0.0,0,0.0,-0.0
6,246,4.92,settle,0.03078,0.01829,0.02476,0.02673,0.012,-14.0,76.0,0.311,0.0689,0.688,1.73,0.0,0.0,0,0.0,-0.0
7,246,4.92,settle,0.03039,0.02991,0.00542,0.02891,0.012,-17.9,71.78,0.3195,0.0339,-0.782,1.73,0.0,0.0,0,0.0,-0.0
8,246,4.92,settle,0.01941,0.01614,0.01078,0.01455,0.012,-16.43,73.54,0.3162,0.0346,-0.978,1.73,0.0,0.0,0,0.0,-0.0
9,246,4.92,settle,0.02376,0.02145,0.01021,0.02271,0.012,-17.92,71.56,0.3188,0.0428,-0.515,1.73,0.0,0.0,0,0.0,-0.0
10,246,4.92,settle,0.01849,0.01704,0.00717,0.00937,0.012,-16.66,73.32,0.3142,0.0242,0.247,1.73,0.0,0.0,0,0.0,-0.0
11,246,4.92,settle,0.0218,0.01776,0.01264,0.01616,0.012,-16.59,73.41,0.3164,0.0458,-0.639,1.73,0.0,0.0,0,0.0,-0.0
12,246,4.92,settle,0.02214,0.0221,0.00141,0.01694,0.012,-15.43,74.15,0.3107,0.0245,0.014,1.73,0.0,0.0,0,0.0,-0.0
13,246,4.92,settle,0.01142,0.01131,0.00159,0.01982,0.012,-18.62,69.81,0.3145,0.0469,-0.825,1.73,0.0,0.0,0,0.0,-0.0
14,246,4.92,settle,0.01152,0.0114,0.00166,0.0226,0.012,-18.78,70.16,0.3173,0.0466,-0.617,1.73,0.0,0.0,0,0.0,-0.0
15,246,4.92,settle,0.00455,0.00242,0.00385,0.01288,0.012,-17.72,71.63,0.3151,0.0597,0.611,1.73,0.0,0.0,0,0.0,-0.0
0,247,4.94,settle,0.00945,0.0074,0.00588,0.00979,0.012,-16.92,71.59,0.3174,0.032,-1.046,1.73,0.0,0.0,0,0.0,-0.0
1,247,4.94,settle,0.01196,0.0113,0.00391,0.01694,0.012,-18.67,70.91,0.3174,0.0371,-0.975,1.73,0.0,0.0,0,0.0,-0.0
2,247,4.94,settle,0.01131,0.01122,0.00145,0.01519,0.012,-18.15,71.84,0.3175,0.035,-1.341,1.73,0.0,0.0,0,0.0,-0.0
3,247,4.94,settle,0.0065,0.00308,-0.00572,0.01553,0.012,-17.05,72.34,0.307,0.0241,-0.809,1.729,0.0,0.0,0,0.0,-0.0
4,247,4.94,settle,0.0136,0.0111,0.00786,0.02331,0.012,-18.32,71.34,0.3144,0.0608,0.333,1.73,0.0,0.0,0,0.0,-0.0
5,247,4.94,settle,0.00666,0.00659,-0.00095,0.017,0.012,-16.06,72.57,0.3074,0.0453,0.546,1.73,0.0,0.0,0,0.0,-0.0
6,247,4.94,settle,0.03089,0.01836,0.02484,0.02685,0.012,-13.97,76.03,0.311,0.0692,0.686,1.73,0.0,0.0,0,0.0,-0.0
7,247,4.94,settle,0.03084,0.03039,0.00527,0.02965,0.012,-18.0,71.67,0.3196,0.0341,-0.776,1.73,0.0,0.0,0,0.0,-0.0
8,247,4.94,settle,0.02153,0.01803,0.01178,0.01663,0.012,-16.36,73.62,0.3165,0.0345,-0.966,1.73,0.0,0.0,0,0.0,-0.0
9,247,4.94,settle,0.02391,0.02172,0.00999,0.02302,0.012,-17.95,71.53,0.3189,0.0431,-0.516,1.73,0.0,0.0,0,0.0,-0.0
10,247,4.94,settle,0.01896,0.01711,0.00818,0.00966,0.012,-16.65,73.33,0.3144,0.0241,0.231,1.73,0.0,0.0,0,0.0,-0.0
11,247,4.94,settle,0.01996,0.01577,0.01224,0.01403,0.012,-16.95,73.05,0.3163,0.0458,-0.684,1.73,0.0,0.0,0,0.0,-0.0
12,247,4.94,settle,0.01997,0.01974,0.00301,0.01378,0.012,-15.49,74.08,0.3112,0.0244,0.004,1.73,0.0,0.0,0,0.0,-0.0
13,247,4.94,settle,0.0137,0.01338,0.00296,0.01963,0.012,-18.01,70.34,0.3142,0.0467,-0.861,1.73,0.0,0.0,0,0.0,-0.0
14,247,4.94,settle,0.01135,0.0113,0.00109,0.02259,0.012,-18.72,70.23,0.3169,0.0466,-0.619,1.73,0.0,0.0,0,0.0,-0.0
15,247,4.94,settle,0.00357,0.00093,0.00345,0.01183,0.012,-17.6,71.81,0.3148,0.0594,0.57,1.73,0.0,0.0,0,0.0,-0.0
0,248,4.96,settle,0.00727,0.00413,0.00598,0.00842,0.012,-16.75,71.72,0.3174,0.0321,-1.019,1.73,0.0,0.0,0,0.0,-0.0
1,248,4.96,settle,0.0113,0.01085,0.00316,0.01716,0.012,-18.76,70.84,0.3171,0.0371,-0.983,1.73,0.0,0.0,0,0.0,-0.0
2,248,4.96,settle,0.01429,0.01427,0.00082,0.01734,0.012,-17.91,72.07,0.3174,0.035,-1.375,1.73,0.0,0.0,0,0.0,-0.0
3,248,4.96,settle,0.00745,0.00457,-0.00588,0.01709,0.012,-17.3,72.07,0.3071,0.0241,-0.791,1.729,0.0,0.0,0,0.0,-0.0
4,248,4.96,settle,0.01361,0.01149,0.0073,0.02336,0.012,-18.26,71.41,0.3142,0.0606,0.304,1.73,0.0,0.0,0,0.0,-0.0
5,248,4.96,settle,0.00425,0.00422,-0.00049,0.01585,0.012,-16.17,72.49,0.3076,0.045,0.534,1.73,0.0,0.0,0,0.0,-0.0
6,248,4.96,settle,0.03104,0.01831,0.02506,0.02712,0.012,-13.97,76.03,0.311,0.0695,0.685,1.73,0.0,0.0,0,0.0,-0.0
7,248,4.96,settle,0.03063,0.03017,0.00529,0.0297,0.012,-18.12,71.55,0.3198,0.0343,-0.777,1.73,0.0,0.0,0,0.0,-0.0
8,248,4.96,settle,0.02323,0.01976,0.0122,0.01859,0.012,-16.48,73.51,0.3168,0.0343,-0.955,1.73,0.0,0.0,0,0.0,-0.0
9,248,4.96,settle,0.02395,0.02177,0.00998,0.02326,0.012,-18.0,71.47,0.319,0.0435,-0.519,1.73,0.0,0.0,0,0.0,-0.0
10,248,4.96,settle,0.02071,0.01859,0.00913,0.01143,0.012,-16.51,73.48,0.3146,0.024,0.226,1.73,0.0,0.0,0,0.0,-0.0
11,248,4.96,settle,0.01771,0.01427,0.01049,0.00947,0.012,-16.88,73.1,0.3162,0.0456,-0.749,1.73,0.0,0.0,0,0.0,-0.0
12,248,4.96,settle,0.0223,0.02201,0.00358,0.01553,0.012,-15.22,74.26,0.3116,0.0244,0.038,1.73,0.0,0.0,0,0.0,-0.0
13,248,4.96,settle,0.01134,0.01049,0.0043,0.01544,0.012,-16.97,71.15,0.3139,0.0466,-0.858,1.73,0.0,0.0,0,0.0,-0.0
14,248,4.96,settle,0.01155,0.01152,0.00073,0.02285,0.012,-18.68,70.27,0.3165,0.0465,-0.625,1.73,0.0,0.0,0,0.0,-0.0
15,248,4.96,settle,0.0035,0.00034,0.00348,0.01211,0.012,-17.63,71.84,0.3145,0.0592,0.534,1.73,0.0,0.0,0,0.0,-0.0
0,249,4.98,settle,0.00543,0.00158,0.0052,0.0105,0.012,-17.24,71.38,0.3174,0.0321,-1.016,1.73,0.0,0.0,0,0.0,-0.0
1,249,4.98,settle,0.0119,0.01164,0.00248,0.0175,0.012,-18.69,70.93,0.3169,0.0372,-1.002,1.73,0.0,0.0,0,0.0,-0.0
2,249,4.98,settle,0.00948,0.00921,0.00222,0.01205,0.012,-17.18,72.77,0.3173,0.035,-1.336,1.73,0.0,0.0,0,0.0,-0.0
3,249,4.98,settle,0.0073,0.00458,-0.00569,0.01632,0.012,-17.16,72.21,0.3071,0.0241,-0.78,1.729,0.0,0.0,0,0.0,-0.0
4,249,4.98,settle,0.01444,0.01239,0.00741,0.02367,0.012,-18.07,71.59,0.3139,0.0603,0.267,1.73,0.0,0.0,0,0.0,-0.0
5,249,4.98,settle,0.00312,0.00309,-0.00045,0.01526,0.012,-16.17,72.46,0.3078,0.0448,0.537,1.73,0.0,0.0,0,0.0,-0.0
6,249,4.98,settle,0.03133,0.01835,0.02539,0.02743,0.012,-13.93,76.07,0.3109,0.0698,0.685,1.73,0.0,0.0,0,0.0,-0.0
7,249,4.98,settle,0.02955,0.02903,0.00553,0.02867,0.012,-18.15,71.5,0.3199,0.0345,-0.789,1.73,0.0,0.0,0,0.0,-0.0
8,249,4.98,settle,0.02298,0.01958,0.01203,0.01861,0.012,-16.76,73.23,0.3172,0.0342,-0.956,1.73,0.0,0.0,0,0.0,-0.0
9,249,4.98,settle,0.02403,0.02177,0.01018,0.02325,0.012,-17.92,71.53,0.319,0.0438,-0.527,1.73,0.0,0.0,0,0.0,-0.0
10,249,4.98,settle,0.0231,0.02091,0.00982,0.01346,0.012,-16.21,73.77,0.3148,0.0239,0.221,1.73,0.0,0.0,0,0.0,-0.0
11,249,4.98,settle,0.01859,0.01564,0.01004,0.00958,0.012,-16.68,73.31,0.316,0.0455,-0.766,1.73,0.0,0.0,0,0.0,-0.0
12,249,4.98,settle,0.02529,0.02514,0.00277,0.01838,0.012,-15.08,74.38,0.3121,0.0242,0.08,1.73,0.0,0.0,0,0.0,-0.0
13,249,4.98,settle,0.00656,0.00585,0.00297,0.01242,0.012,-16.67,71.35,0.3137,0.0463,-0.825,1.73,0.0,0.0,0,0.0,-0.0
14,249,4.98,settle,0.01209,0.01205,0.00103,0.02278,0.012,-18.39,70.56,0.316,0.0465,-0.649,1.73,0.0,0.0,0,0.0,-0.0
15,249,4.98,settle,0.00347,0.00019,0.00347,0.01196,0.012,-17.58,71.91,0.3142,0.0589,0.507,1.73,0.0,0.0,0,0.0,-0.0
0,250,5.0,settle,0.00368,0.00143,0.00339,0.01177,0.012,-17.54,71.12,0.3174,0.0321,-1.019,1.73,0.0,0.0,0,0.0,-0.0
1,250,5.0,settle,0.01366,0.01353,0.00191,0.019,0.012,-18.67,70.97,0.3166,0.0372,-1.03,1.73,0.0,0.0,0,0.0,-0.0
2,250,5.0,settle,0.00601,0.0055,0.00242,0.00931,0.012,-17.14,72.83,0.3172,0.035,-1.305,1.73,0.0,0.0,0,0.0,-0.0
